DATAFLOW,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,OCCUPATION,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,ACTIVITY,PRODUCT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,UNIT_MEASURE,BASE_PER,NATURE,TIME_DETAIL,COMMENT_OBS,TIME_COVERAGE,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,COMMENT_TS,GEO_INFO_URL,GEO_INFO_TYPE,CUST_BREAKDOWN_LB,DATA_LAST_UPDATE
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2003,87.71,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2004,88.37,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2005,89.04,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2006,89.71,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2007,90.38,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2008,91.05,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2009,91.73,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2010,92.4,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2011,93.08,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2012,93.76,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2013,94.45,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2014,95.13,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2015,95.5,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2016,95.73,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2017,95.96,X,0,PT,,E,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2018,96.18,X,0,PT,,E,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2019,96.41,X,0,PT,,E,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2020,96.64,X,0,PT,,E,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2021,96.87,X,0,PT,,E,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2022,96.87,X,0,PT,,E,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2023,96.87,X,0,PT,,E,2023,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2024,96.87,X,0,PT,,E,2024,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2000,90.45,X,0,PT,,E,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2001,90.45,X,0,PT,,E,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2002,90.45,X,0,PT,,E,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2003,90.45,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2004,90.45,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2005,90.45,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2006,90.45,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2007,90.45,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2008,90.45,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2009,90.45,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2010,90.45,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2011,90.45,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2012,90.45,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2013,90.45,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2014,90.45,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2015,90.45,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2016,90.45,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2017,90.45,X,0,PT,,E,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2018,90.45,X,0,PT,,E,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2019,90.45,X,0,PT,,E,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2020,90.45,X,0,PT,,E,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2021,90.45,X,0,PT,,E,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2022,90.45,X,0,PT,,E,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2023,90.45,X,0,PT,,E,2023,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T,2024,90.45,X,0,PT,,E,2024,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2000,23.03,X,0,PT,,E,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2001,23.03,X,0,PT,,E,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2002,23.03,X,0,PT,,E,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2003,23.03,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2004,23.03,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2005,23.04,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2006,23.04,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2007,23.05,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2008,23.06,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2009,23.07,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2010,23.07,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2011,23.08,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2012,23.09,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2013,23.09,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2014,23.1,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2015,23.11,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2016,23.12,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2017,23.12,X,0,PT,,E,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2018,23.13,X,0,PT,,E,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2019,23.14,X,0,PT,,E,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2020,23.15,X,0,PT,,E,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2021,23.15,X,0,PT,,E,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2022,23.16,X,0,PT,,E,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2023,23.17,X,0,PT,,E,2023,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2024,23.17,X,0,PT,,E,2024,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2000,52.37,X,0,PT,,E,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2001,52.37,X,0,PT,,E,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2002,52.37,X,0,PT,,E,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2003,52.38,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2004,52.39,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2005,52.4,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2006,52.4,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2007,52.41,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2008,52.42,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2009,52.43,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2010,52.43,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2011,52.44,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2012,52.45,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2013,52.46,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2014,52.46,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2015,52.47,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2016,52.48,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2017,52.48,X,0,PT,,E,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
